Fan,Refrigerator,AirConditioner,Television,Monitor,Month,MonthlyHours,TariffRate,City_Ahmedabad,City_Chennai,City_Dahej,City_Faridabad,City_Gurgaon,City_Hyderabad,City_Kolkata,City_Mumbai,City_Nagpur,City_Navi Mumbai,City_New Delhi,City_Noida,City_Pune,City_Ratnagiri,City_Shimla,City_Vadodara,ElectricityBill
4,5,5,3,1,8,639,8.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5687.1
4,5,3,2,5,7,684,8.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6019.200000000001
4,4,2,2,1,10,440,8.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3740.0
4,4,2,3,1,2,633,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4684.2
1,3,5,2,1,1,547,7.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4157.2
1,1,2,5,1,11,374,8.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3029.4
4,4,2,2,1,5,485,8.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3976.999999999999
1,2,2,3,1,11,365,8.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3066.0
2,2,1,1,3,4,293,9.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2666.2999999999997
3,5,1,4,1,11,694,9.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6384.799999999999
1,1,3,3,1,7,329,9.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2993.9
2,4,1,1,1,8,317,7.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2409.2
1,3,1,3,3,8,476,8.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3998.4
1,1,1,4,3,9,429,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3303.3
1,5,5,2,1,3,448,8.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3628.8
5,5,3,4,1,5,514,7.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4060.6
3,4,2,1,5,4,493,8.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4338.400000000001
2,1,3,1,1,12,361,8.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3176.8
3,5,3,4,1,8,661,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5155.8
5,4,2,3,1,11,556,8.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4726.0
4,5,1,1,1,8,484,9.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4452.799999999999
4,5,3,2,1,3,467,8.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3876.1
2,5,2,1,5,9,621,8.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5526.900000000001
4,5,1,4,5,2,642,8.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5713.8
2,5,2,4,1,2,412,8.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3625.6
3,4,3,3,1,2,569,8.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4836.5
1,1,5,1,3,2,433,9.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4026.9
4,4,2,4,1,4,669,8.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5619.6
1,1,5,2,1,9,528,8.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4329.599999999999
3,4,1,1,5,1,581,9.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5403.3
4,5,5,5,1,4,577,9.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5366.1
4,4,2,3,1,3,491,9.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4517.2
4,4,3,4,5,1,809,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5986.6
2,1,5,1,1,4,368,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2870.4
1,5,2,1,3,1,528,8.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4488.0
2,4,1,4,1,4,633,8.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5190.599999999999
4,5,1,4,1,8,673,7.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5316.7
1,1,1,1,3,6,321,8.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2856.9
1,4,1,2,1,8,422,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3291.6
3,5,2,2,1,10,495,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3811.5
4,5,2,3,5,7,696,7.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5289.599999999999
1,1,1,1,1,9,370,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2738.0
5,4,5,1,1,10,487,8.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4334.3
2,4,5,3,5,3,634,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4691.6
1,3,5,1,1,4,287,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2238.6
2,5,1,4,5,3,712,9.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6479.2
5,4,2,3,1,10,605,7.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4779.5
3,5,3,4,1,3,606,8.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5393.400000000001
4,5,2,1,1,3,534,9.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4859.4
2,5,1,1,1,1,528,8.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4435.2
3,4,3,3,1,10,483,9.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4443.599999999999
5,4,2,3,1,6,670,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4958.0
5,4,3,2,1,6,665,8.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5652.5
3,4,5,4,1,1,709,9.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6593.700000000001
1,1,5,1,1,8,380,8.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3382.0
4,5,2,1,1,10,374,8.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3179.0
4,5,2,2,1,8,431,7.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3275.6
1,2,5,1,1,8,402,8.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3537.6000000000004
2,1,2,2,3,8,337,8.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2999.3
2,5,3,4,1,8,746,9.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6937.8
4,5,1,4,1,7,568,7.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4316.8
2,4,1,1,1,3,417,9.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3836.4
2,5,1,1,5,8,526,8.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4260.599999999999
2,5,3,4,1,10,701,8.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6168.8
1,5,3,2,1,1,539,9.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4958.799999999999
2,4,1,3,1,8,448,8.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3942.400000000001
1,3,5,4,3,1,524,7.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4139.6
3,5,1,3,1,6,377,7.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2978.3
2,5,5,2,1,2,397,9.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3612.7
3,4,3,2,5,10,502,9.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4668.6
2,4,2,3,1,9,457,7.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3473.2
2,5,3,3,3,7,572,8.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4633.2
3,5,2,1,5,1,650,9.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6045.000000000001
4,5,5,1,1,8,633,8.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5507.099999999999
2,4,2,3,1,12,611,8.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5010.2
2,5,1,1,1,12,387,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2863.8
4,5,5,2,5,2,623,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4610.2
1,4,3,2,1,5,471,8.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4144.8
5,5,5,1,1,10,604,7.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4590.4
3,5,5,1,1,6,535,8.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4494.0
2,1,2,3,1,11,351,9.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3264.3
2,4,1,5,1,1,408,8.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3386.4
3,5,5,2,1,9,449,8.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3996.1
4,5,5,5,1,3,766,8.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6357.8
1,2,3,3,1,5,420,8.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3486.0000000000005
1,2,2,4,1,9,510,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3978.0
1,1,5,2,1,12,434,8.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3645.6
1,4,2,4,3,5,604,8.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4952.799999999999
3,5,2,2,1,1,559,8.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4527.9
2,5,2,2,1,2,488,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3611.2
3,4,1,3,1,9,515,8.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4326.0
3,4,3,2,1,6,532,7.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4202.8
4,4,5,1,1,4,467,7.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3549.2
1,2,5,1,1,6,509,8.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4224.700000000001
5,4,5,3,1,12,521,9.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4793.2
3,4,2,1,5,9,400,8.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3400.0
1,2,2,2,1,10,358,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2792.4
2,5,2,1,1,2,300,8.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2640.0
1,2,3,3,1,3,573,8.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5042.400000000001
3,4,3,3,1,9,590,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4366.0
2,4,2,4,1,2,415,9.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3817.999999999999
4,5,3,4,5,2,535,8.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4494.0
1,1,2,4,1,4,488,8.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4148.0
4,5,3,1,1,11,633,8.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5253.900000000001
1,3,5,1,1,8,388,8.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3298.0
1,5,1,4,1,7,553,8.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4479.3
2,3,5,2,1,10,446,7.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3523.4
5,5,2,2,5,1,674,9.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6200.799999999999
5,5,3,5,5,6,678,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5220.6
4,5,5,4,1,5,805,8.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7084.000000000001
4,4,5,3,1,10,569,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4381.3
2,3,3,2,1,12,441,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3439.7999999999997
4,4,2,1,1,11,379,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2804.6
3,4,1,4,1,1,606,8.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4908.599999999999
1,2,1,2,1,10,397,8.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3295.1000000000004
2,5,3,5,1,1,708,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5239.2
2,3,2,4,1,11,460,9.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4232.0
1,1,5,2,1,6,541,8.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4598.5
3,4,5,4,1,5,716,8.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5871.2
3,5,1,3,1,8,535,8.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4547.5
3,4,2,2,1,5,527,8.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4584.9
3,5,3,3,1,4,458,8.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3984.599999999999
1,3,2,1,1,2,330,8.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2805.0
1,1,1,3,3,12,415,8.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3693.5
3,5,1,4,1,9,624,8.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5428.799999999999
3,4,2,2,1,5,404,8.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3272.3999999999996
2,4,5,1,5,7,523,8.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4602.400000000001
1,2,5,3,1,12,450,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3330.0
1,3,2,1,1,9,376,8.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3271.2
2,4,5,1,5,12,686,9.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6379.8
2,4,1,1,1,10,375,9.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3449.9999999999995
2,2,3,5,3,6,452,7.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3570.8
4,5,1,3,1,5,479,8.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4263.1
1,1,2,2,1,10,401,8.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3568.9
1,4,2,4,3,2,393,8.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3497.7000000000003
2,4,1,1,1,4,367,8.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3192.8999999999996
2,4,5,2,5,10,768,8.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6758.400000000001
2,1,5,2,1,6,330,9.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3069.0000000000005
2,4,5,4,1,4,546,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4040.4
4,4,3,4,1,6,558,9.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5133.599999999999
4,5,1,1,1,1,502,8.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4216.8
4,5,1,2,1,10,548,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4274.4
4,4,3,3,1,4,509,8.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4326.5
1,3,2,1,1,10,468,8.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3884.400000000001
4,4,1,3,1,12,502,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3915.6
1,3,5,4,1,8,659,8.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5403.799999999999
3,5,1,2,1,8,610,8.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5124.0
4,5,1,1,1,8,476,8.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3998.4
2,5,3,2,1,8,441,9.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4101.3
4,5,2,2,5,1,706,8.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6001.0
1,4,3,3,1,11,408,7.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3223.2000000000003
2,5,5,2,5,2,567,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4422.599999999999
1,2,3,4,1,3,511,8.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4292.400000000001
2,4,1,2,1,3,302,9.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2778.3999999999996
3,5,3,4,1,12,759,9.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6982.799999999999
5,5,2,1,1,12,539,8.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4419.799999999999
3,5,3,1,1,1,444,8.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3596.3999999999996
2,1,2,3,3,3,365,8.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3248.5
4,4,3,2,1,12,455,9.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4231.5
2,5,3,4,1,8,488,8.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294.400000000001
1,4,1,3,1,2,401,8.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3328.3
3,5,3,1,1,6,321,8.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2824.8
4,4,2,5,1,2,677,8.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5551.4
4,5,5,1,1,1,642,8.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5200.2
3,5,3,2,1,7,524,8.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4244.4
2,4,5,4,1,4,524,8.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4401.6
3,5,1,5,1,10,682,8.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5728.8
2,4,1,3,1,9,392,9.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3645.6
1,1,5,4,1,3,394,9.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3585.3999999999996
4,4,2,1,5,12,421,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3115.4
4,5,2,4,1,4,642,8.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5713.8
2,5,3,2,1,4,421,8.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3452.2
4,4,2,3,1,11,658,8.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5724.599999999999
2,3,2,3,1,11,401,7.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3167.9
2,4,5,3,1,4,591,9.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5496.3
1,1,3,1,1,12,458,9.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4167.8
1,3,2,2,3,9,541,8.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4706.7
4,4,2,4,5,4,609,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4506.6
1,4,3,5,1,10,623,8.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5170.900000000001
3,4,3,1,1,3,566,8.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5037.400000000001
4,4,2,1,1,7,595,8.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4998.0
2,1,2,1,1,12,273,8.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2265.9
3,4,3,3,1,10,451,8.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3698.2
1,3,3,1,1,2,268,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1983.2
1,3,1,3,1,12,299,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2302.3
5,4,2,1,1,5,413,8.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3634.4
3,5,5,3,1,3,726,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5590.2
3,4,1,3,1,10,476,8.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3903.2
2,4,3,2,1,6,409,8.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3476.5
1,3,3,2,1,6,302,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2355.6
2,5,3,5,1,4,576,8.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4780.8
1,2,3,3,1,10,442,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3403.4
5,4,3,5,1,11,654,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5101.2
3,4,3,4,1,7,731,8.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6067.3
2,1,2,3,3,1,423,9.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3933.9
4,4,5,4,1,2,561,8.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4880.7
4,5,5,2,1,1,677,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5212.900000000001
4,4,1,2,1,12,439,7.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3336.3999999999996
4,4,5,2,1,9,545,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4251.0
2,4,2,4,5,2,533,8.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4690.400000000001
4,5,1,4,1,3,465,8.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3952.5
1,3,3,1,1,1,531,8.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4460.400000000001
2,4,2,1,1,10,478,8.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3967.400000000001
3,4,3,1,5,11,658,8.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5593.0
4,5,5,3,1,9,659,9.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6128.700000000001
2,4,2,4,1,12,627,8.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5078.7
5,4,5,2,5,8,574,8.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4706.799999999999
1,5,3,1,1,7,392,7.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2979.2
3,5,3,4,5,11,822,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6411.599999999999
4,5,1,2,1,10,402,7.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3055.2
4,5,5,3,1,10,658,9.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6053.599999999999
1,1,5,4,1,4,558,8.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4519.8
1,3,2,5,1,7,435,8.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3784.499999999999
3,4,3,4,1,2,575,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4427.5
4,5,2,4,1,1,660,8.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5874.0
1,5,3,1,1,12,365,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2701.0
3,5,5,2,1,7,514,8.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4523.200000000001
4,5,5,1,1,5,469,8.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3798.9
4,4,3,1,1,6,393,7.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3104.7000000000003
4,4,5,4,1,9,530,8.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4346.0
2,4,3,3,1,11,446,8.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3657.2
1,1,2,1,1,9,190,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1463.0
3,5,1,4,1,1,513,8.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4309.2
4,4,2,1,5,10,455,9.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4186.0
2,5,1,2,1,11,406,8.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3572.8
1,2,3,2,1,7,299,7.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2362.1
3,5,3,3,1,2,459,7.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3626.1
4,4,5,1,5,8,667,9.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6203.1
3,4,1,4,5,2,496,8.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4364.8
1,1,2,2,1,5,383,8.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3178.9
1,4,2,4,1,11,535,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4173.0
3,4,1,3,1,9,602,8.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4936.4
2,5,2,2,5,9,709,8.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5884.700000000001
2,3,5,4,1,1,447,8.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3665.4
2,5,5,4,1,6,570,8.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4959.0
3,4,2,3,5,2,514,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4009.2
2,4,1,5,1,11,606,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4666.2
2,5,3,1,5,1,468,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3463.2000000000003
3,4,3,2,1,1,480,9.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4368.0
4,5,2,3,1,7,635,8.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5651.5
4,4,3,2,1,6,534,9.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4966.200000000001
1,4,5,4,1,11,666,8.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5927.400000000001
4,5,5,3,1,7,565,8.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4746.0
3,5,1,2,1,7,459,8.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3763.8
1,4,2,2,1,8,564,8.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4681.200000000001
1,3,3,4,1,4,583,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4547.4
3,4,3,3,1,3,525,8.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4410.0
